driver_id,date,stop_name,latitude,longitude,visit_time,visit_duration,traffic_level,weather,distance_from_previous,travel_time,fuel_estimate,region,day_of_week,week_number
D12,2026-01-19,Store_33,23.136296,72.730069,08:30:00,19.91,medium,clear,1.66,4.27,0.12,Gandhinagar,Monday,4
D1,2026-04-30,Store_17,22.940541,72.408645,10:45:00,25.24,high,clear,9.25,30.12,0.69,South Ahmedabad,Thursday,18
D11,2026-05-03,Store_42,22.964411,72.495052,18:45:00,18.27,medium,cloudy,1.2,4.0,0.12,South Ahmedabad,Sunday,18
D12,2026-02-16,Store_27,22.789355,72.507466,08:15:00,24.91,medium,clear,4.6,11.83,0.41,South Ahmedabad,Monday,8
D2,2026-05-04,Store_9,23.0815,72.379623,16:15:00,13.14,high,clear,2.05,7.02,0.2,Vadodara,Monday,19
D8,2026-01-01,Store_2,23.142572,72.759513,20:00:00,23.36,high,rain,7.33,34.31,0.8,South Ahmedabad,Thursday,1
D4,2026-03-05,Store_29,22.978477,72.870388,08:45:00,12.7,medium,cloudy,6.4,19.91,0.54,Vadodara,Thursday,10
D6,2026-02-13,Store_48,22.752526,72.281978,12:45:00,16.58,medium,cloudy,11.02,29.62,1.01,Gandhinagar,Friday,7
D10,2026-04-26,Store_26,23.068759,72.697658,20:45:00,12.91,medium,clear,12.92,29.9,1.27,North Ahmedabad,Sunday,17
D7,2026-04-08,Store_12,23.218107,72.540494,16:30:00,8.83,high,clear,8.33,28.56,0.84,South Ahmedabad,Wednesday,15
D5,2026-01-19,Store_35,23.159776,72.533139,17:45:00,25.82,high,clear,12.47,38.47,1.23,Surat Hub,Monday,4
D5,2026-01-01,Store_37,22.875388,72.670832,17:30:00,24.28,medium,clear,10.08,23.32,0.85,South Ahmedabad,Thursday,1
D7,2026-05-15,Store_37,22.875388,72.670832,20:30:00,14.32,high,rain,8.95,39.89,0.7,South Ahmedabad,Friday,20
D1,2026-03-18,Store_49,22.810868,72.371951,14:45:00,22.38,high,clear,8.7,28.32,0.8,Vadodara,Wednesday,12
D9,2026-01-16,Store_56,23.092008,72.618947,18:00:00,12.51,medium,clear,8.34,23.59,0.65,North Ahmedabad,Friday,3
D8,2026-04-09,Store_18,23.121057,72.797194,09:45:00,20.63,medium,clear,4.54,12.25,0.44,Gandhinagar,Thursday,15
D7,2026-05-05,Store_27,22.789355,72.507466,10:00:00,30.17,medium,clear,17.17,44.15,1.93,South Ahmedabad,Tuesday,19
D6,2026-05-01,Store_39,22.95414,72.603108,10:30:00,14.15,medium,clear,10.81,26.41,1.26,Vadodara,Friday,18
D7,2026-03-29,Store_26,23.068759,72.697658,17:30:00,27.85,medium,rain,12.24,40.9,1.35,North Ahmedabad,Sunday,13
D10,2026-05-01,Store_1,23.071255,72.363403,18:15:00,14.73,medium,cloudy,7.5,19.1,0.69,North Ahmedabad,Friday,18
D4,2026-02-15,Store_36,22.81839,72.344743,18:15:00,20.61,low,cloudy,13.03,30.41,1.43,North Ahmedabad,Sunday,7
D8,2026-02-26,Store_36,22.81839,72.344743,18:30:00,20.91,high,clear,15.42,55.52,1.31,North Ahmedabad,Thursday,9
D6,2026-04-23,Store_4,23.042954,72.508151,17:15:00,24.14,low,clear,13.02,23.85,1.2,Vadodara,Thursday,17
D9,2026-02-10,Store_16,23.365164,72.490117,14:00:00,20.13,medium,rain,8.67,31.88,0.71,North Ahmedabad,Tuesday,7
D8,2026-01-28,Store_16,23.365164,72.490117,16:00:00,31.37,medium,cloudy,8.03,23.85,0.84,North Ahmedabad,Wednesday,5
D6,2026-02-21,Store_22,22.916018,72.617832,10:00:00,27.18,high,cloudy,7.09,25.41,0.79,South Ahmedabad,Saturday,8
D5,2026-04-04,Store_21,23.141421,72.680031,18:30:00,31.63,medium,cloudy,5.77,14.7,0.68,North Ahmedabad,Saturday,14
D7,2026-03-25,Store_47,22.954772,72.555456,16:15:00,27.56,low,cloudy,1.34,4.0,0.13,South Ahmedabad,Wednesday,13
D8,2026-02-08,Store_43,22.831166,72.668794,17:00:00,14.46,low,clear,8.98,18.18,0.8,Gandhinagar,Sunday,6
D4,2026-02-04,Store_26,23.068759,72.697658,10:45:00,26.35,medium,clear,12.07,34.15,0.9,North Ahmedabad,Wednesday,6
D7,2026-01-23,Store_54,22.870496,72.503593,18:15:00,23.12,low,clear,9.93,19.14,1.03,Vadodara,Friday,4
D5,2026-02-03,Store_16,23.365164,72.490117,09:15:00,34.19,low,clear,9.8,17.01,0.99,North Ahmedabad,Tuesday,6
D9,2026-02-11,Store_3,22.710334,72.310964,17:15:00,24.69,high,clear,16.06,60.58,1.17,Gandhinagar,Wednesday,7
D1,2026-04-14,Store_1,23.071255,72.363403,12:00:00,36.51,medium,clear,12.57,30.7,1.48,North Ahmedabad,Tuesday,16
D8,2026-03-28,Store_22,22.916018,72.617832,08:15:00,21.77,medium,clear,11.8,31.87,1.08,South Ahmedabad,Saturday,13
D4,2026-02-11,Store_36,22.81839,72.344743,08:00:00,27.17,medium,rain,1.2,4.41,0.13,North Ahmedabad,Wednesday,7
D7,2026-01-09,Store_5,23.019812,72.400791,10:00:00,31.31,high,clear,4.79,16.42,0.52,Surat Hub,Friday,2
D12,2026-05-19,Store_35,23.159776,72.533139,18:45:00,32.14,high,cloudy,11.55,43.57,1.08,Surat Hub,Tuesday,21
D2,2026-03-31,Store_34,22.966704,72.47893,18:30:00,13.92,medium,cloudy,9.5,26.86,0.78,Vadodara,Tuesday,14
D7,2026-04-10,Store_7,23.033065,72.796848,20:45:00,19.64,high,cloudy,14.48,54.6,1.72,South Ahmedabad,Friday,15
D3,2026-02-05,Store_29,22.978477,72.870388,17:30:00,24.09,medium,clear,11.12,30.02,1.06,Vadodara,Thursday,6
D1,2026-01-13,Store_7,23.033065,72.796848,10:30:00,23.89,high,clear,6.7,21.81,0.64,South Ahmedabad,Tuesday,3
D10,2026-03-05,Store_10,23.163052,72.561415,12:45:00,28.16,medium,clear,10.55,24.41,0.83,Surat Hub,Thursday,10
D2,2026-05-19,Store_29,22.978477,72.870388,08:15:00,22.48,medium,clear,5.61,14.44,0.49,Vadodara,Tuesday,21
D3,2026-04-03,Store_18,23.121057,72.797194,20:30:00,24.56,high,cloudy,3.41,13.49,0.32,Gandhinagar,Friday,14
D6,2026-04-09,Store_38,23.045288,72.709497,17:00:00,17.26,high,clear,13.89,45.23,1.13,Gandhinagar,Thursday,15
D5,2026-03-15,Store_42,22.964411,72.495052,20:45:00,17.31,low,clear,5.39,9.35,0.46,South Ahmedabad,Sunday,11
D1,2026-01-04,Store_50,23.086464,72.390304,14:00:00,29.01,medium,cloudy,10.48,28.15,0.88,Surat Hub,Sunday,1
D2,2026-01-03,Store_17,22.940541,72.408645,10:00:00,23.69,low,clear,10.41,20.08,1.06,South Ahmedabad,Saturday,1
D8,2026-05-11,Store_16,23.365164,72.490117,14:45:00,25.79,low,cloudy,9.46,21.07,0.85,North Ahmedabad,Monday,20
D12,2026-03-01,Store_5,23.019812,72.400791,17:15:00,22.32,high,cloudy,8.8,33.18,0.63,Surat Hub,Sunday,9
D7,2026-04-12,Store_23,23.04117,72.615138,10:30:00,25.79,medium,rain,1.32,4.43,0.13,Gandhinagar,Sunday,15
D10,2026-02-27,Store_34,22.966704,72.47893,10:15:00,18.21,medium,cloudy,7.32,18.62,0.62,Vadodara,Friday,9
D5,2026-04-06,Store_52,22.965498,72.718903,16:30:00,14.37,high,rain,7.66,30.75,0.81,South Ahmedabad,Monday,15
D7,2026-02-03,Store_5,23.019812,72.400791,12:15:00,32.02,medium,clear,8.23,21.15,0.67,Surat Hub,Tuesday,6
D5,2026-04-23,Store_9,23.0815,72.379623,17:15:00,25.28,low,clear,10.27,17.82,0.9,Vadodara,Thursday,17
D3,2026-05-13,Store_34,22.966704,72.47893,14:15:00,10.89,medium,cloudy,10.08,29.92,0.81,Vadodara,Wednesday,20
D2,2026-01-16,Store_50,23.086464,72.390304,20:00:00,22.04,medium,clear,15.98,41.09,1.45,Surat Hub,Friday,3
D5,2026-04-11,Store_32,23.04854,72.688644,17:45:00,12.04,medium,rain,11.1,33.41,1.25,South Ahmedabad,Saturday,15
D10,2026-05-11,Store_26,23.068759,72.697658,09:15:00,27.9,high,clear,9.76,30.13,0.99,North Ahmedabad,Monday,20
D9,2026-02-13,Store_3,22.710334,72.310964,09:15:00,18.84,medium,clear,7.22,20.42,0.7,Gandhinagar,Friday,7
D2,2026-02-22,Store_31,22.753241,72.504423,17:30:00,20.2,high,clear,15.05,51.61,1.41,North Ahmedabad,Sunday,8
D10,2026-05-02,Store_18,23.121057,72.797194,12:15:00,23.39,medium,clear,12.09,27.97,1.11,Gandhinagar,Saturday,18
D6,2026-01-31,Store_52,22.965498,72.718903,10:45:00,23.69,high,clear,14.51,47.26,1.62,South Ahmedabad,Saturday,5
D2,2026-01-20,Store_6,23.163204,72.726958,14:45:00,33.1,medium,clear,9.74,25.05,0.81,North Ahmedabad,Tuesday,4
D6,2026-02-17,Store_18,23.121057,72.797194,14:30:00,17.55,low,clear,10.98,20.12,1.1,Gandhinagar,Tuesday,8
D10,2026-01-25,Store_13,22.953968,72.500973,09:45:00,24.37,low,rain,6.79,15.31,0.8,Gandhinagar,Sunday,4
D8,2026-05-13,Store_46,23.128962,72.551703,08:30:00,31.99,medium,rain,10.25,35.99,0.92,North Ahmedabad,Wednesday,20
D5,2026-02-14,Store_32,23.04854,72.688644,17:00:00,24.41,low,clear,3.13,5.43,0.29,South Ahmedabad,Saturday,7
D1,2026-01-21,Store_38,23.045288,72.709497,09:45:00,29.41,medium,clear,9.86,24.09,0.72,Gandhinagar,Wednesday,4
D8,2026-01-20,Store_42,22.964411,72.495052,16:15:00,13.52,low,clear,3.39,6.87,0.3,South Ahmedabad,Tuesday,4
D3,2026-01-11,Store_27,22.789355,72.507466,12:00:00,23.93,high,rain,5.83,27.27,0.43,South Ahmedabad,Sunday,2
D11,2026-02-15,Store_1,23.071255,72.363403,08:00:00,15.71,low,clear,1.8,4.0,0.19,North Ahmedabad,Sunday,7
D4,2026-02-19,Store_57,22.927436,72.282188,09:45:00,20.54,medium,clear,1.2,4.0,0.09,South Ahmedabad,Thursday,8
D3,2026-03-27,Store_18,23.121057,72.797194,09:15:00,25.99,high,clear,3.87,13.94,0.32,Gandhinagar,Friday,13
D10,2026-03-05,Store_58,23.034041,72.465501,17:00:00,26.53,medium,clear,4.06,9.4,0.45,Gandhinagar,Thursday,10
D4,2026-05-13,Store_27,22.789355,72.507466,16:30:00,30.88,medium,rain,8.79,32.31,0.9,South Ahmedabad,Wednesday,20
D3,2026-03-18,Store_49,22.810868,72.371951,12:00:00,29.85,medium,cloudy,8.29,24.61,0.76,Vadodara,Wednesday,12
D7,2026-04-16,Store_42,22.964411,72.495052,20:00:00,22.16,medium,clear,6.79,17.45,0.72,South Ahmedabad,Thursday,16
D6,2026-05-13,Store_11,22.992922,72.435214,14:30:00,25.1,medium,cloudy,14.13,37.97,1.66,North Ahmedabad,Wednesday,20
D2,2026-02-25,Store_26,23.068759,72.697658,20:45:00,12.62,high,clear,4.15,14.24,0.45,North Ahmedabad,Wednesday,9
D8,2026-02-09,Store_45,23.099419,72.660706,18:30:00,29.47,medium,clear,7.43,20.07,0.59,Surat Hub,Monday,7
D2,2026-01-05,Store_49,22.810868,72.371951,16:15:00,15.26,medium,clear,5.89,15.14,0.49,Vadodara,Monday,2
D4,2026-04-13,Store_7,23.033065,72.796848,14:15:00,25.61,high,clear,5.6,21.12,0.44,South Ahmedabad,Monday,16
D6,2026-01-15,Store_45,23.099419,72.660706,18:45:00,26.64,medium,clear,12.26,29.95,1.24,Surat Hub,Thursday,3
D5,2026-04-07,Store_31,22.753241,72.504423,10:45:00,24.17,high,cloudy,13.4,45.48,1.0,North Ahmedabad,Tuesday,15
D12,2026-04-10,Store_4,23.042954,72.508151,18:30:00,20.07,medium,clear,12.56,32.31,1.19,Vadodara,Friday,15
D5,2026-04-18,Store_20,22.890583,72.701519,16:15:00,21.14,high,clear,4.45,13.73,0.49,Surat Hub,Saturday,16
D8,2026-05-05,Store_25,23.131126,72.584916,20:15:00,20.65,medium,clear,11.0,29.7,1.27,Surat Hub,Tuesday,19
D8,2026-04-13,Store_47,22.954772,72.555456,12:30:00,21.81,medium,clear,7.87,21.24,0.89,South Ahmedabad,Monday,16
D10,2026-04-10,Store_11,22.992922,72.435214,12:45:00,27.34,medium,clear,8.76,20.26,0.72,North Ahmedabad,Friday,15
D1,2026-01-05,Store_6,23.163204,72.726958,12:30:00,27.19,medium,clear,6.87,16.79,0.64,North Ahmedabad,Monday,2
D9,2026-03-23,Store_4,23.042954,72.508151,18:00:00,23.09,low,clear,5.86,12.43,0.49,Vadodara,Monday,13
D7,2026-05-01,Store_19,23.004268,72.403369,16:15:00,21.04,medium,clear,7.84,20.16,0.73,Vadodara,Friday,18
D11,2026-05-15,Store_13,22.953968,72.500973,20:30:00,28.65,medium,cloudy,6.36,17.09,0.76,Gandhinagar,Friday,20
D12,2026-04-02,Store_41,23.095584,72.439015,17:45:00,19.35,low,cloudy,1.29,4.0,0.14,North Ahmedabad,Thursday,14
D8,2026-01-15,Store_55,23.156949,72.225936,08:00:00,28.3,medium,clear,1.2,4.0,0.13,Surat Hub,Thursday,3
D11,2026-02-09,Store_60,23.278785,72.523529,08:30:00,22.89,high,clear,16.27,53.0,1.79,Surat Hub,Monday,7
D11,2026-01-15,Store_6,23.163204,72.726958,17:30:00,18.14,high,clear,10.85,35.33,0.87,North Ahmedabad,Thursday,3
D10,2026-04-08,Store_15,23.088537,72.657564,12:15:00,21.13,low,cloudy,5.42,10.35,0.4,Surat Hub,Wednesday,15
D3,2026-05-17,Store_16,23.365164,72.490117,09:30:00,20.72,low,clear,7.22,14.62,0.82,North Ahmedabad,Sunday,20
D9,2026-03-26,Store_54,22.870496,72.503593,14:00:00,30.3,medium,rain,5.94,21.85,0.65,Vadodara,Thursday,13
D9,2026-01-10,Store_34,22.966704,72.47893,12:00:00,19.72,high,clear,9.7,36.57,1.08,Vadodara,Saturday,2
D2,2026-03-08,Store_28,22.94724,72.443624,17:30:00,30.73,low,rain,6.84,17.14,0.75,Gandhinagar,Sunday,10
D4,2026-02-17,Store_17,22.940541,72.408645,09:00:00,24.74,medium,cloudy,12.92,40.2,1.2,South Ahmedabad,Tuesday,8
D7,2026-05-14,Store_56,23.092008,72.618947,20:15:00,15.85,high,clear,3.72,12.76,0.36,North Ahmedabad,Thursday,20
D4,2026-03-01,Store_30,22.883967,72.765056,17:45:00,20.52,medium,rain,4.79,17.62,0.54,Surat Hub,Sunday,9
D2,2026-01-30,Store_53,22.873121,72.530312,12:00:00,22.48,high,clear,13.56,46.49,1.19,Gandhinagar,Friday,5
D2,2026-03-28,Store_47,22.954772,72.555456,18:00:00,34.73,low,rain,5.44,13.65,0.55,South Ahmedabad,Saturday,13
D3,2026-01-12,Store_16,23.365164,72.490117,08:00:00,12.16,medium,cloudy,9.69,28.78,0.96,North Ahmedabad,Monday,3
D12,2026-03-16,Store_18,23.121057,72.797194,12:30:00,20.46,high,rain,14.34,63.9,1.09,Gandhinagar,Monday,12
D5,2026-03-19,Store_11,22.992922,72.435214,20:15:00,21.2,high,clear,10.83,33.41,1.2,North Ahmedabad,Thursday,12
D4,2026-01-01,Store_27,22.789355,72.507466,20:30:00,31.74,high,rain,6.88,33.72,0.67,South Ahmedabad,Thursday,1
D1,2026-03-28,Store_41,23.095584,72.439015,09:00:00,17.99,medium,clear,16.69,40.77,1.94,North Ahmedabad,Saturday,13
D12,2026-01-15,Store_39,22.95414,72.603108,08:45:00,23.23,medium,cloudy,11.02,31.17,0.79,Vadodara,Thursday,3
D10,2026-03-13,Store_35,23.159776,72.533139,09:45:00,18.71,low,cloudy,4.94,9.42,0.58,Surat Hub,Friday,11
D12,2026-04-18,Store_28,22.94724,72.443624,14:45:00,20.39,high,clear,14.66,50.25,1.06,Gandhinagar,Saturday,16
D6,2026-05-05,Store_15,23.088537,72.657564,20:30:00,34.07,medium,clear,13.19,32.23,1.28,Surat Hub,Tuesday,19
D12,2026-04-03,Store_54,22.870496,72.503593,17:45:00,19.13,low,clear,5.68,10.96,0.52,Vadodara,Friday,14
D1,2026-02-09,Store_53,22.873121,72.530312,14:00:00,33.06,medium,cloudy,10.16,27.29,0.81,Gandhinagar,Monday,7
D9,2026-05-06,Store_14,23.107669,72.644489,14:00:00,8.0,medium,clear,14.42,40.78,1.67,Vadodara,Wednesday,19
D7,2026-02-12,Store_31,22.753241,72.504423,17:00:00,24.48,medium,clear,7.95,20.45,0.82,North Ahmedabad,Thursday,7
D1,2026-02-20,Store_33,23.136296,72.730069,09:15:00,18.04,high,clear,7.4,24.11,0.79,Gandhinagar,Friday,8
D7,2026-01-03,Store_36,22.81839,72.344743,12:15:00,22.0,medium,rain,8.54,28.56,0.67,North Ahmedabad,Saturday,1
D6,2026-02-21,Store_39,22.95414,72.603108,17:00:00,23.48,low,clear,8.68,15.91,0.61,Vadodara,Saturday,8
D9,2026-03-13,Store_18,23.121057,72.797194,09:15:00,22.6,high,clear,5.49,20.72,0.44,Gandhinagar,Friday,11
D7,2026-01-20,Store_9,23.0815,72.379623,08:00:00,11.37,medium,rain,10.89,36.39,1.08,Vadodara,Tuesday,4
D1,2026-03-21,Store_49,22.810868,72.371951,09:45:00,19.17,low,clear,9.14,16.74,1.04,Vadodara,Saturday,12
D9,2026-05-08,Store_34,22.966704,72.47893,12:00:00,24.15,medium,clear,6.15,17.39,0.69,Vadodara,Friday,19
D7,2026-05-17,Store_37,22.875388,72.670832,16:30:00,13.21,medium,clear,8.87,22.82,0.64,South Ahmedabad,Sunday,20
D9,2026-04-26,Store_44,22.947396,72.573899,12:15:00,24.03,medium,rain,9.98,36.7,0.78,Vadodara,Sunday,17
D5,2026-04-03,Store_60,23.278785,72.523529,09:45:00,29.42,high,clear,7.92,24.45,0.75,Surat Hub,Friday,14
D2,2026-04-02,Store_23,23.04117,72.615138,09:30:00,21.21,high,rain,2.14,9.55,0.23,Gandhinagar,Thursday,14
D9,2026-02-03,Store_24,23.161929,72.616119,10:45:00,19.72,high,clear,11.53,43.5,1.11,Vadodara,Tuesday,6
D11,2026-04-30,Store_13,22.953968,72.500973,08:45:00,16.46,medium,clear,3.98,9.73,0.45,Gandhinagar,Thursday,18
D2,2026-04-18,Store_27,22.789355,72.507466,12:00:00,19.21,medium,clear,8.3,21.33,0.75,South Ahmedabad,Saturday,16
D11,2026-01-27,Store_24,23.161929,72.616119,10:45:00,11.81,medium,clear,8.27,20.2,0.63,Vadodara,Tuesday,5
D3,2026-02-12,Store_39,22.95414,72.603108,10:15:00,23.87,high,clear,13.69,49.29,1.49,Vadodara,Thursday,7
D12,2026-04-30,Store_25,23.131126,72.584916,14:30:00,29.37,high,cloudy,4.28,16.16,0.46,Surat Hub,Thursday,18
D8,2026-02-14,Store_37,22.875388,72.670832,14:30:00,24.27,medium,clear,10.72,28.95,0.95,South Ahmedabad,Saturday,7
D12,2026-01-07,Store_12,23.218107,72.540494,20:00:00,9.05,medium,clear,9.9,25.46,0.82,South Ahmedabad,Wednesday,2
D2,2026-04-12,Store_28,22.94724,72.443624,08:15:00,22.04,medium,clear,14.38,36.98,1.54,Gandhinagar,Sunday,15
D11,2026-04-18,Store_32,23.04854,72.688644,08:30:00,20.39,medium,rain,5.89,18.7,0.65,South Ahmedabad,Saturday,16
D2,2026-01-23,Store_34,22.966704,72.47893,17:30:00,25.23,low,cloudy,12.64,26.82,1.44,Vadodara,Friday,4
D10,2026-01-23,Store_43,22.831166,72.668794,18:15:00,27.32,medium,cloudy,16.0,40.73,1.18,Gandhinagar,Friday,4
D9,2026-04-05,Store_40,23.122594,72.509531,18:45:00,24.75,high,cloudy,9.41,39.02,1.09,Surat Hub,Sunday,14
D1,2026-04-01,Store_12,23.218107,72.540494,09:45:00,20.08,medium,cloudy,10.3,27.67,1.22,South Ahmedabad,Wednesday,14
D11,2026-03-02,Store_13,22.953968,72.500973,10:00:00,9.09,medium,cloudy,6.49,17.44,0.67,Gandhinagar,Monday,10
D5,2026-04-08,Store_45,23.099419,72.660706,18:15:00,34.61,medium,clear,5.56,12.86,0.47,Surat Hub,Wednesday,15
D1,2026-04-05,Store_44,22.947396,72.573899,10:15:00,17.51,low,clear,13.84,25.36,1.32,Vadodara,Sunday,14
D4,2026-01-31,Store_39,22.95414,72.603108,16:45:00,23.91,high,clear,4.06,15.33,0.34,Vadodara,Saturday,5
D5,2026-02-08,Store_10,23.163052,72.561415,10:15:00,33.59,low,cloudy,5.54,10.58,0.58,Surat Hub,Sunday,6
D3,2026-01-25,Store_59,23.059728,72.57577,09:00:00,23.8,low,clear,4.66,9.43,0.56,Vadodara,Sunday,4
D9,2026-05-09,Store_12,23.218107,72.540494,10:00:00,22.13,medium,cloudy,10.87,33.83,0.83,South Ahmedabad,Saturday,19
D8,2026-02-28,Store_48,22.752526,72.281978,18:45:00,17.87,low,cloudy,5.65,12.6,0.65,Gandhinagar,Saturday,9
D5,2026-03-05,Store_10,23.163052,72.561415,14:00:00,28.86,medium,cloudy,3.22,8.2,0.27,Surat Hub,Thursday,10
D12,2026-01-05,Store_52,22.965498,72.718903,16:15:00,25.85,low,clear,9.25,17.84,1.05,South Ahmedabad,Monday,2
D9,2026-05-13,Store_57,22.927436,72.282188,17:00:00,23.87,high,rain,2.85,13.99,0.26,South Ahmedabad,Wednesday,20
D6,2026-04-30,Store_47,22.954772,72.555456,12:30:00,19.88,medium,cloudy,11.7,31.43,1.21,South Ahmedabad,Thursday,18
D6,2026-02-26,Store_11,22.992922,72.435214,14:15:00,11.76,high,rain,14.81,62.7,1.31,North Ahmedabad,Thursday,9
D4,2026-01-19,Store_51,22.961994,72.831246,08:15:00,27.21,medium,clear,11.68,33.04,1.34,North Ahmedabad,Monday,4
D6,2026-03-21,Store_4,23.042954,72.508151,10:00:00,25.34,medium,clear,8.27,20.21,0.8,Vadodara,Saturday,12
D9,2026-02-07,Store_58,23.034041,72.465501,08:30:00,33.95,medium,cloudy,8.91,27.72,0.81,Gandhinagar,Saturday,6
D2,2026-02-14,Store_25,23.131126,72.584916,10:45:00,28.55,low,rain,19.97,50.07,1.45,Surat Hub,Saturday,7
D5,2026-01-19,Store_18,23.121057,72.797194,09:30:00,26.72,medium,cloudy,6.23,15.87,0.45,Gandhinagar,Monday,4
D7,2026-03-04,Store_35,23.159776,72.533139,18:30:00,17.8,low,clear,9.82,18.93,0.92,Surat Hub,Wednesday,10
D10,2026-05-10,Store_13,22.953968,72.500973,12:30:00,21.89,high,clear,12.2,37.65,1.16,Gandhinagar,Sunday,19
D6,2026-05-10,Store_50,23.086464,72.390304,12:30:00,30.95,low,cloudy,4.53,9.13,0.48,Surat Hub,Sunday,19
D1,2026-04-01,Store_16,23.365164,72.490117,08:15:00,16.33,medium,clear,5.89,14.39,0.44,North Ahmedabad,Wednesday,14
D10,2026-02-08,Store_47,22.954772,72.555456,10:30:00,26.77,high,rain,13.98,56.07,1.59,South Ahmedabad,Sunday,6
D2,2026-02-14,Store_43,22.831166,72.668794,09:30:00,23.65,medium,clear,9.14,23.49,1.08,Gandhinagar,Saturday,7
D7,2026-02-14,Store_14,23.107669,72.644489,09:00:00,18.26,medium,cloudy,8.92,25.24,0.72,Vadodara,Saturday,7
D6,2026-01-07,Store_19,23.004268,72.403369,17:15:00,28.64,high,clear,6.01,19.57,0.59,Vadodara,Wednesday,2
D3,2026-03-14,Store_13,22.953968,72.500973,14:30:00,28.47,high,clear,8.11,29.18,0.77,Gandhinagar,Saturday,11
D12,2026-03-17,Store_55,23.156949,72.225936,17:30:00,27.53,medium,cloudy,10.92,30.88,0.98,Surat Hub,Tuesday,12
D11,2026-01-26,Store_59,23.059728,72.57577,17:15:00,18.5,high,cloudy,4.79,17.17,0.51,Vadodara,Monday,5
D3,2026-02-16,Store_41,23.095584,72.439015,08:45:00,21.69,low,clear,4.69,9.5,0.43,North Ahmedabad,Monday,8
D8,2026-02-08,Store_42,22.964411,72.495052,12:15:00,21.06,medium,clear,7.13,19.25,0.78,South Ahmedabad,Sunday,6
D1,2026-01-29,Store_23,23.04117,72.615138,17:30:00,26.88,low,clear,12.28,22.5,1.25,Gandhinagar,Thursday,5
D8,2026-01-04,Store_34,22.966704,72.47893,14:15:00,26.52,high,clear,9.56,34.42,0.72,Vadodara,Sunday,1
D8,2026-02-11,Store_24,23.161929,72.616119,12:00:00,32.71,high,clear,2.5,8.99,0.25,Vadodara,Wednesday,7
D9,2026-03-14,Store_18,23.121057,72.797194,09:30:00,23.81,medium,clear,20.5,57.99,2.05,Gandhinagar,Saturday,11
D10,2026-03-26,Store_22,22.916018,72.617832,18:15:00,23.2,high,clear,15.22,46.98,1.83,South Ahmedabad,Thursday,13
D4,2026-02-01,Store_60,23.278785,72.523529,12:15:00,17.16,low,cloudy,4.93,11.5,0.47,Surat Hub,Sunday,5
D8,2026-05-05,Store_43,22.831166,72.668794,14:45:00,12.66,medium,clear,8.79,23.72,0.87,Gandhinagar,Tuesday,19
D5,2026-05-04,Store_31,22.753241,72.504423,17:00:00,21.42,medium,clear,11.58,26.8,1.36,North Ahmedabad,Monday,19
D11,2026-02-15,Store_4,23.042954,72.508151,17:45:00,22.15,medium,rain,6.71,21.31,0.56,Vadodara,Sunday,7
D7,2026-05-04,Store_40,23.122594,72.509531,10:15:00,21.59,medium,clear,5.96,15.33,0.64,Surat Hub,Monday,19
D11,2026-03-30,Store_40,23.122594,72.509531,10:45:00,36.29,high,clear,1.2,4.0,0.12,Surat Hub,Monday,14
D7,2026-01-27,Store_24,23.161929,72.616119,08:45:00,26.55,medium,rain,6.04,20.19,0.6,Vadodara,Tuesday,5
D6,2026-04-20,Store_49,22.810868,72.371951,17:30:00,15.47,medium,cloudy,1.2,4.0,0.1,Vadodara,Monday,17
D12,2026-02-03,Store_26,23.068759,72.697658,09:45:00,23.12,medium,cloudy,10.2,28.84,0.96,North Ahmedabad,Tuesday,6
D7,2026-02-04,Store_13,22.953968,72.500973,08:00:00,17.57,medium,clear,11.15,28.67,1.13,Gandhinagar,Wednesday,6
D10,2026-01-10,Store_11,22.992922,72.435214,18:15:00,13.2,medium,clear,13.59,31.45,1.5,North Ahmedabad,Saturday,2
D4,2026-05-08,Store_7,23.033065,72.796848,09:45:00,16.78,medium,clear,10.64,30.08,1.08,South Ahmedabad,Friday,19
D7,2026-01-27,Store_13,22.953968,72.500973,08:45:00,13.89,low,rain,9.26,23.21,0.92,Gandhinagar,Tuesday,5
D4,2026-02-01,Store_56,23.092008,72.618947,12:00:00,18.75,medium,cloudy,3.88,12.09,0.42,North Ahmedabad,Sunday,5
D8,2026-01-24,Store_57,22.927436,72.282188,12:00:00,20.97,medium,cloudy,15.19,45.11,1.24,South Ahmedabad,Saturday,4
D8,2026-03-16,Store_5,23.019812,72.400791,17:00:00,28.69,medium,clear,8.12,21.93,0.81,Surat Hub,Monday,12
D12,2026-03-03,Store_36,22.81839,72.344743,18:45:00,34.64,high,cloudy,9.27,34.95,0.85,North Ahmedabad,Tuesday,10
D6,2026-02-15,Store_44,22.947396,72.573899,08:30:00,24.14,low,rain,10.6,25.25,1.07,Vadodara,Sunday,7
D3,2026-01-28,Store_23,23.04117,72.615138,09:45:00,19.98,high,cloudy,12.59,49.84,1.08,Gandhinagar,Wednesday,5
D7,2026-02-25,Store_26,23.068759,72.697658,20:00:00,30.97,medium,cloudy,9.86,27.88,0.8,North Ahmedabad,Wednesday,9
D11,2026-03-01,Store_30,22.883967,72.765056,09:30:00,26.54,high,clear,5.69,18.54,0.57,Surat Hub,Sunday,9
D7,2026-01-08,Store_34,22.966704,72.47893,09:00:00,21.03,medium,clear,5.32,13.68,0.54,Vadodara,Thursday,2
